"","time","open","high","low","close","volume","amount","trades","volumsOFbuy","amountOFbuy","changeDir","fluct_pct"
"846",2020-04-26,7539.03,7700,7480,7693.1,50522.616209,384202783.27471,554480,24707.494225,187939788.771443,"up",2.94
"847",2020-04-27,7693.1,7792.02,7606,7774.62,65441.339576,504025811.651254,637800,31594.106596,243380424.90896,"up",2.45
"848",2020-04-28,7773.51,7780,7659.12,7738.98,46302.752638,357391780.930763,499414,21305.50136,164468534.088449,"down",1.58
"849",2020-04-29,7738.58,8952.89,7710.05,8778.57,183546.887514,1536390177.04495,1433128,91462.005617,765292175.067188,"up",16.12
"850",2020-04-30,8778.58,9460,8401,8620,206277.214124,1839283907.46252,1661554,99484.476377,887675398.177694,"down",12.61
"851",2020-05-01,8620,9059.18,8613.56,8826.96,91468.815059,805640126.63087,865960,44763.354481,394216389.903865,"up",5.17
"852",2020-05-02,8825.67,9010,8753,8972.05,59002.08755,523838859.544249,637884,30400.353449,269917468.341601,"up",2.94
"853",2020-05-03,8972.58,9200,8712,8894.16,90126.065643,808427095.932159,877460,44321.3704,397824441.801237,"down",5.6
"854",2020-05-04,8894.15,8950,8522,8871.96,84418.512331,738343818.693925,848802,39118.380222,342180074.580018,"down",5.02
"855",2020-05-05,8871.92,9118.58,8760,9021.83,76480.765342,683083018.877981,812543,37454.518379,334700993.43285,"up",4.09
"856",2020-05-06,9021.36,9395,8906.21,9142.92,105925.30242,972793508.464907,1007661,51189.790893,470167656.565603,"up",5.49
"857",2020-05-07,9143.4,10067,9021,9986.4,147154.611378,1409783462.00636,1254835,74602.193112,715407978.196104,"up",11.6
"858",2020-05-08,9986.3,10035.96,9705,9800.01,100683.7964,997005843.740479,967816,46207.637594,457701324.858866,"down",3.41
"859",2020-05-09,9800.02,9914.25,9520,9539.4,81950.679567,795001351.679702,839384,36738.679244,356475632.658925,"down",4.14
"860",2020-05-10,9539.1,9574.83,8117,8722.77,183865.182028,1594996476.97564,1565771,84376.580774,731417660.351995,"down",17.96
"861",2020-05-11,8722.77,9168,8200,8561.52,168807.251832,1468392820.7608,1367382,81474.595067,708958944.158659,"down",11.8
"862",2020-05-12,8562.04,8978.26,8528.78,8810.79,86522.780066,760195457.050959,784859,40570.317401,356508014.188468,"up",5.27
"863",2020-05-13,8810.99,9398,8792.99,9309.37,92466.274018,839725719.960208,869216,43648.354655,396713970.044331,"up",6.88
"864",2020-05-14,9309.35,9939,9256.76,9791.98,129565.37747,1247456797.81367,1199530,63438.510993,611313934.391324,"up",7.37
"865",2020-05-15,9791.97,9845.62,9150,9316.42,115890.761516,1099721375.89191,1055630,55397.123434,525813199.336649,"down",7.6
"866",2020-05-16,9315.96,9588,9220,9381.27,59587.627862,560547005.025909,692028,28861.3682,271542836.213801,"up",3.99
"867",2020-05-17,9380.81,9888,9322.1,9680.04,68647.764323,663088800.815278,722718,34734.034993,335478915.976437,"up",6.07
"868",2020-05-18,9681.11,9950,9464.23,9733.93,82006.603583,797622297.326168,794292,40242.842986,391957586.200578,"up",5.13
"869",2020-05-19,9733.93,9897.21,9474,9775.53,78539.760454,760713946.008546,773581,37821.719308,366745428.208161,"up",4.47
"870",2020-05-20,9775.13,9842,9326,9511.43,74923.73809,721190802.763403,731189,33481.796678,322416331.962453,"down",5.53
"871",2020-05-21,9511.43,9578.47,8815,9068.65,108928.780969,1002046265.94126,951971,49914.081138,459089374.16888,"down",8.66
"872",2020-05-22,9067.51,9271,8933.52,9170,58943.131024,537847834.496709,693694,28987.315896,264538897.259025,"up",3.78
"873",2020-05-23,9170,9307.85,9070,9179.15,43526.296966,400407195.628922,512460,21377.616332,196682791.175936,"up",2.62
"874",2020-05-24,9179.01,9298,8700,8720.34,70379.86645,636787240.373325,774088,32046.411444,290362268.472147,"down",6.87
"875",2020-05-25,8718.14,8979.66,8642.72,8900.35,62833.910949,553545285.914014,733557,30771.888744,271166770.944938,"up",3.9
"876",2020-05-26,8900.35,9017.67,8700,8841.18,58299.770138,516455128.890688,678304,28242.170083,250278944.164975,"down",3.65
"877",2020-05-27,8841,9225,8811.73,9204.07,68910.355514,624660855.780037,662850,33532.620265,304057334.991505,"up",4.69
"878",2020-05-28,9204.07,9625.47,9110,9575.89,74110.787662,693930106.181383,738725,37974.899609,355720464.863084,"up",5.66
"879",2020-05-29,9575.87,9605.26,9330,9427.07,57374.362961,542758086.60647,593705,26819.212894,253696538.731753,"down",2.95
"880",2020-05-30,9426.6,9740,9331.23,9697.72,55665.27254,530598690.07145,651290,29252.679904,279016030.13118,"up",4.38
"881",2020-05-31,9697.72,9700,9381.41,9448.27,48333.786403,461272298.852521,651473,22778.001169,217450165.018063,"down",3.4
"882",2020-06-01,9448.27,10380,9421.67,10200.77,76649.12696,749707596.659357,826964,41530.412317,406777189.28315,"up",10.17
"883",2020-06-02,10202.71,10228.99,9266,9518.04,108970.773151,1070060237.13021,1004312,49354.907969,485973112.193519,"down",10.39
"884",2020-06-03,9518.02,9690,9365.21,9666.24,46252.644939,441928818.043016,562784,22656.30815,216537558.016851,"up",3.47
"885",2020-06-04,9666.32,9881.63,9450,9789.06,57456.100969,557234945.646739,665881,28778.237371,279263924.707829,"up",4.57
"886",2020-06-05,9788.14,9854.75,9581,9621.16,47788.05005,465200788.203634,566062,22329.107119,217444468.950529,"down",2.86
"887",2020-06-06,9621.17,9735,9531.05,9666.3,32752.950893,315604867.236149,435796,15832.693765,152610794.945549,"up",2.14
"888",2020-06-07,9666.85,9802,9372.46,9746.99,57952.848385,556919603.791545,637766,28426.595129,273242856.191348,"up",4.58
"889",2020-06-08,9746.99,9800,9633,9782.01,40664.664125,395459395.821337,485139,19744.039124,192037951.04549,"up",1.73
"890",2020-06-09,9782,9877,9570,9772.43,46024.001289,447208895.838698,551863,21901.19095,212965408.677828,"down",3.21
"891",2020-06-10,9772.44,9992.72,9704.18,9885,47130.762982,462384305.351199,560909,23128.161032,226982635.619154,"up",2.97
"892",2020-06-11,9885.22,9964,9113,9280.4,94418.98473,902075648.545385,966502,40972.064749,391689549.657966,"down",9.34
"893",2020-06-12,9278.88,9557.12,9232.51,9465.13,50119.066932,472007894.375675,553203,24344.81637,229325970.871132,"up",3.52
"894",2020-06-13,9464.96,9494.73,9351,9473.34,27759.784851,261673162.258472,392763,13531.007214,127577168.31734,"up",1.54
"895",2020-06-14,9473.34,9480.99,9245,9342.1,30055.506608,282131272.380066,415568,14465.416151,135811554.064216,"down",2.55
"896",2020-06-15,9342.1,9495,8910.45,9426.02,86107.924707,793518842.550985,839521,41630.747529,384031123.181729,"up",6.56
"897",2020-06-16,9426.05,9589,9373.09,9525.59,52052.446927,494458269.139791,543481,25692.839625,244097412.882808,"up",2.3
"898",2020-06-17,9526.97,9565,9236.61,9465.14,48046.411152,453209812.225781,536158,22842.831276,215532725.633928,"down",3.56
"899",2020-06-18,9465.13,9489,9280,9386.32,37381.953765,351649555.072539,475074,17940.405253,168801558.379332,"down",2.25
"900",2020-06-19,9386.32,9438.3,9215.79,9310.23,45330.983673,423086965.192738,503484,22055.969046,205898368.340149,"down",2.41
"901",2020-06-20,9310.23,9395,9170.95,9358.95,30329.065384,282120360.556753,382778,15125.081769,140741525.620683,"up",2.44
"902",2020-06-21,9358.95,9422,9281.54,9294.69,24316.926234,227467940.610211,321015,11779.797182,110215504.555379,"down",1.51
"903",2020-06-22,9294.69,9780,9277.09,9685.69,57895.468343,550995799.06947,588704,30738.200375,292712778.143476,"up",5.42
"904",2020-06-23,9685.69,9720,9577.03,9624.89,41031.02938,395487616.460878,474319,19112.606216,184247416.849412,"down",1.49
"905",2020-06-24,9624.33,9670,9208,9296.49,61571.561464,579426702.796682,572362,26903.544061,253131387.599921,"down",5.02
"906",2020-06-25,9298.33,9340,9009.69,9249.49,55831.619156,514396747.404783,536205,26546.395563,244659133.885024,"down",3.67
"907",2020-06-26,9249.49,9298,9045.45,9162.21,50292.298277,461347064.829503,510947,23307.903475,213866832.838631,"down",2.79
"908",2020-06-27,9162.21,9196.24,8833,9012,46290.930113,419606802.237201,499415,21056.87686,191013780.260876,"down",4.11
"909",2020-06-28,9012,9191,8948.06,9116.35,30688.176421,278721674.922111,374404,14982.804528,136093615.819065,"up",2.72
"910",2020-06-29,9116.16,9238,9024.67,9192.56,42120.293261,384206326.47068,434299,20449.097796,186542867.410562,"up",2.36
"911",2020-06-30,9192.93,9205,9064.89,9138.55,31463.162801,287781334.517016,328083,15267.747467,139674651.102766,"down",1.55
"912",2020-07-01,9138.08,9292,9080.1,9232,38488.528699,354087627.169661,374832,19068.831705,175429466.28922,"up",2.33
"913",2020-07-02,9231.99,9261.96,8940,9086.54,45725.168076,417724468.887357,470292,21637.630489,197709875.248157,"down",3.6
"914",2020-07-03,9086.54,9125,9037.47,9058.26,28943.420177,263123750.467172,343189,13719.524517,124722413.067615,"down",0.97
"915",2020-07-04,9057.79,9190,9040.04,9135.46,26441.968484,240576054.915723,335225,13588.8196,123666216.065175,"up",1.66
"916",2020-07-05,9135,9145.24,8893.03,9069.41,34073.653627,308410443.659215,384500,16276.23427,147339875.53844,"down",2.84
"917",2020-07-06,9069.41,9375,9055.92,9344.2,54463.132277,502548376.209464,533540,28132.942222,259636973.335946,"up",3.52
"918",2020-07-07,9342.47,9379.42,9203,9257.39,34587.336678,320576525.35535,433481,16284.849002,150931441.599775,"down",1.92
"919",2020-07-08,9257.4,9470,9231,9436.06,56140.517781,525344876.699924,652605,28067.680642,262723969.149641,"up",2.59
"920",2020-07-09,9436.06,9440.79,9160,9232.43,48044.450645,447640493.54433,575491,22644.915501,210991009.745101,"down",3.07
"921",2020-07-10,9232.42,9317.48,9125,9288.34,38295.494006,352238898.769483,525484,18360.613168,168904319.255027,"up",2.11
"922",2020-07-11,9288.34,9299.28,9178.25,9234.03,22561.366,208410250.509594,413452,10815.473293,99921646.8834003,"down",1.32
"923",2020-07-12,9234.02,9345,9157.5,9302.75,30872.702286,285591381.491531,484875,14980.187704,138584259.001335,"up",2.05
"924",2020-07-13,9303.31,9343.82,9200.89,9242.62,42740.069115,396614086.79627,642552,19689.443337,182734051.950714,"down",1.55
"925",2020-07-14,9242.61,9279.54,9113,9255.85,45772.552509,421789086.454947,613139,21666.536951,199673293.75002,"up",1.83
"926",2020-07-15,9255.85,9276.49,9160.57,9197.6,39053.579665,360201683.494805,554780,17977.679747,165822998.031665,"down",1.27
"927",2020-07-16,9197.6,9226.15,9047.25,9133.72,43375.571191,395883667.0248,681807,20410.130009,186271268.492765,"down",1.98
"928",2020-07-17,9133.72,9186.83,9089.81,9154.32,28054.358741,256360345.576768,470991,13397.537805,122434361.707896,"up",1.07
"929",2020-07-18,9154.31,9219.3,9121.1,9170.28,22554.541457,206628105.362789,430377,11502.704829,105387979.463915,"up",1.08
"930",2020-07-19,9170.3,9232.27,9101.35,9208.99,26052.019417,238521988.031325,440449,12873.373493,117870221.424929,"up",1.44
"931",2020-07-20,9208.99,9221.52,9131,9160.78,35458.764082,325297289.272658,557096,16527.692886,151623269.703946,"down",0.99
"932",2020-07-21,9160.78,9437.73,9152.8,9390,60413.582486,563360524.799428,782959,29470.512051,274802209.580128,"up",3.11
"933",2020-07-22,9390,9544,9261,9518.16,48815.004107,457776105.615571,663029,23362.19379,219166005.907882,"up",3.06
"934",2020-07-23,9518.16,9664,9440.33,9603.27,51856.2335,494282948.733682,735371,24461.265468,233235064.194481,"up",2.37
"935",2020-07-24,9603.27,9637,9463.44,9537.8,43931.136205,419240263.521828,677725,20416.299973,194861143.585529,"down",1.83
"936",2020-07-25,9538.1,9732.9,9513,9700.42,40679.545416,391431695.716822,675222,19626.608893,188907762.752146,"up",2.31
"937",2020-07-26,9700.42,10111,9650,9931.54,65279.269319,644607634.481777,945611,33748.331807,333445554.975645,"up",4.78
"938",2020-07-27,9931.54,11394.86,9917.21,11029.96,150188.933144,1580355372.09918,1901088,76650.610051,806266386.38879,"up",14.9
"939",2020-07-28,11029.96,11242.23,10565,10906.27,97267.734187,1065375500.18919,1475636,46575.430534,510271018.989564,"down",6.41
"940",2020-07-29,10906.27,11342.82,10812,11100.53,76838.094233,853242253.615824,1127302,36218.477065,402507227.088824,"up",4.91
"941",2020-07-30,11100.52,11170,10831,11099.61,60794.826456,669779541.887283,879960,28272.698765,311567992.003525,"down",3.13
"942",2020-07-31,11099.79,11444,10960,11335.46,70063.660974,786344325.855231,971584,34068.143365,382632611.441355,"up",4.42
"943",2020-08-01,11335.46,11861,11220,11801.17,85087.485126,987817017.318633,1174252,40523.733524,470714480.011135,"up",5.71
"944",2020-08-02,11801.17,12123.46,10518.5,11071.35,97553.077604,1105757335.52816,1459900,45974.786415,521934340.831766,"down",15.26
"945",2020-08-03,11071.36,11473,10936,11219.81,56931.841475,641127593.261452,919185,27133.035136,305554713.937307,"up",4.91
"946",2020-08-04,11219.68,11414.98,11000,11191.97,58629.113709,658084242.679722,863692,27861.615661,312734273.793019,"down",3.77
"947",2020-08-05,11191.99,11780.93,11093,11744.91,74970.256852,861433645.42444,964637,36130.384551,415113460.07729,"up",6.2
"948",2020-08-06,11744.91,11900,11562.5,11762.46,63529.08502,746479211.715595,919918,30044.203297,353083043.842036,"up",2.92
"949",2020-08-07,11762.47,11909.94,11322,11594.23,65755.926022,767005529.282121,940045,29993.01871,349862123.749107,"down",5.19
"950",2020-08-08,11594.36,11808.27,11512,11761.41,41858.16104,489087264.360281,779318,20448.352618,238996465.927704,"up",2.57
"951",2020-08-09,11761.02,11797.11,11521.97,11681.68,41493.067342,483708602.89638,853386,19031.223314,221877538.807269,"down",2.39
"952",2020-08-10,11681.69,12067.35,11450,11892.92,84952.337887,1009169063.38321,1340835,42058.722455,499909664.321692,"up",5.39
"953",2020-08-11,11892.9,11935,11125,11392.08,90748.284634,1049615697.13794,1343979,41221.961009,476990926.577056,"down",7.28
"954",2020-08-12,11392.09,11617.52,11150,11564.33,64909.613644,743303608.099983,1104096,30943.672114,354308405.991914,"up",4.19
"955",2020-08-13,11564.34,11792.96,11270.36,11780,70132.491502,809611114.213248,1243382,34841.790602,402381474.75043,"up",4.64
"956",2020-08-14,11779.77,11850,11634.03,11760.54,59818.852697,702273220.696416,1011746,28464.669553,334192256.651103,"down",1.86
"957",2020-08-15,11760.55,11980,11680,11852.4,56237.90505,667446824.06413,1018956,27303.966321,324138943.417759,"up",2.57
"958",2020-08-16,11852.4,11931.72,11686,11911,41368.236906,489731524.636944,790240,19342.045312,229032803.394454,"up",2.1
"959",2020-08-17,11910.99,12468,11769.78,12281.13,84734.21154,1026883452.89477,1210228,42291.086199,512410754.090376,"up",5.93
"960",2020-08-18,12281.15,12387.77,11817.93,11945.01,75923.835527,920402307.176811,1189390,35954.349975,436020475.318347,"down",4.82
"961",2020-08-19,11945.1,12020.08,11561,11754.59,73940.169606,870612801.529569,1258060,34861.135969,410547222.259781,"down",3.97
"962",2020-08-20,11754.38,11888,11668,11853.55,46085.254351,543576025.048511,798027,21992.907541,259381062.464629,"up",1.89
"963",2020-08-21,11853.54,11878,11485.81,11531.34,64448.306142,755451999.654091,1189668,30531.732866,357993659.718524,"down",3.41
"964",2020-08-22,11531.23,11686,11376.81,11662.96,43678.701646,504305451.410864,809328,21605.070922,249466430.909991,"up",2.72
"965",2020-08-23,11663.51,11718.07,11514.13,11648.13,37900.00469,440406018.651879,627352,18514.627525,215154211.012046,"down",1.77
"966",2020-08-24,11648.12,11824.9,11585.09,11748.2,46212.391867,542298951.538298,656584,22780.419488,267322530.432326,"up",2.07
"967",2020-08-25,11748.19,11767.85,11117.64,11318.42,69590.923272,797034671.64528,996668,33126.45198,379562265.559026,"down",5.85
"968",2020-08-26,11318.42,11539.32,11244,11461.43,53998.231231,615452789.967337,862654,25622.53674,291999409.361741,"up",2.63
"969",2020-08-27,11461.42,11592.2,11125,11330.38,63246.036383,717474981.664013,959270,30793.180668,349359723.857759,"down",4.2
"970",2020-08-28,11330.38,11542.65,11276.89,11526.91,45953.908365,525606229.654251,719985,21714.202859,248344753.128081,"up",2.36
"971",2020-08-29,11526.9,11580.02,11417.04,11465.84,32973.7992,379228275.270722,611834,15709.309985,180675288.37511,"down",1.43
"972",2020-08-30,11465.84,11719,11458,11711.16,43177.879054,501375342.935039,756541,22258.115902,258461346.455463,"up",2.28
"973",2020-08-31,11711.17,11800.77,11570,11649.51,55353.617744,646723855.571454,822062,26579.940284,310534861.616395,"down",1.99
"974",2020-09-01,11649.51,12050.85,11515,11921.97,78148.193668,928047313.488967,1321492,37476.019382,444996773.668322,"up",4.65
"975",2020-09-02,11921.97,11954.57,11160.1,11388.54,87221.845602,1005391012.13388,1373524,39972.309887,460939443.224815,"down",7.12
"976",2020-09-03,11388.54,11462.6,9960.8,10140.85,121950.106015,1325106403.31587,1611610,54266.83286,590230451.112308,"down",15.08
"977",2020-09-04,10138.29,10627.05,9875.5,10446.25,92733.599113,959925718.351275,1434860,42707.834666,442163704.19722,"up",7.61
"978",2020-09-05,10446.25,10565.68,9825,10166.69,90001.605568,917578408.876118,1476782,43478.132323,443342852.187075,"down",7.54
"979",2020-09-06,10166.69,10347.14,9994.86,10256.2,56368.788815,574903000.235175,1053192,28033.438827,285904912.750963,"up",3.52
"980",2020-09-07,10255.89,10410.75,9875,10373.44,62620.230676,634278537.815109,927363,30576.700673,309796338.545251,"up",5.43
"981",2020-09-08,10373.45,10438,9850,10126.65,73491.878418,742947901.971239,1048125,34410.81447,348048428.883726,"down",5.97
"982",2020-09-09,10126.66,10343,9981.01,10219.2,49347.113776,503082625.214791,755560,23815.412427,242759702.915003,"up",3.63
"983",2020-09-10,10219.29,10483.35,10070.83,10336.87,58253.75375,602390078.492281,851877,27690.112498,286362452.839316,"up",4.1
"984",2020-09-11,10336.86,10397.6,10200,10387.89,43830.254467,451241002.660336,637869,21231.610727,218592078.028909,"up",1.94
"985",2020-09-12,10387.89,10477.97,10269.25,10440.92,35379.153096,366912671.443727,577724,17560.768885,182148657.456906,"up",2.03
"986",2020-09-13,10440.67,10580.11,10200,10332.83,43837.609865,455338605.329149,692439,20785.517328,215965189.316128,"down",3.73
"987",2020-09-14,10332.84,10750,10212.34,10671.77,67059.291361,706175591.386613,828957,31880.363157,335719021.038904,"up",5.26
"988",2020-09-15,10671.77,10930.04,10606.48,10785.31,61822.452786,666457161.149138,893852,29744.087277,320640236.405876,"up",3.05
"989",2020-09-16,10785.23,11093,10661.22,10954.01,64991.51244,708644989.48307,884153,31740.511691,346117690.573092,"up",4.05
"990",2020-09-17,10954.01,11045.46,10745.83,10939.99,55601.614529,605010288.779925,829137,27029.927035,294147097.61187,"down",2.79
"991",2020-09-18,10940,11038.03,10812.84,10933.39,47266.728275,516147935.669228,717371,23044.919886,251654627.236745,"down",2.08
"992",2020-09-19,10933.4,11179.79,10887.37,11080.65,38440.036858,423651901.15773,620127,19923.059267,219623766.312978,"up",2.69
"993",2020-09-20,11080.64,11080.64,10723,10920.28,39157.922565,426815210.755512,646329,19437.694363,211845335.515648,"down",3.34
"994",2020-09-21,10920.28,10988.86,10296.35,10417.22,70683.431179,751020795.235884,1028531,33628.930589,357346575.169018,"down",6.73
"995",2020-09-22,10417.22,10572.71,10353,10529.61,43991.235476,460362500.728408,738576,21497.461589,224981251.328681,"up",2.12
"996",2020-09-23,10529.61,10537.15,10136.82,10241.46,51876.568079,539362015.157462,774391,25012.706819,260045385.65157,"down",3.95
"997",2020-09-24,10241.46,10795.24,10190.93,10736.32,57676.619427,604520870.055638,789282,27946.804325,292936072.987046,"up",5.93
"998",2020-09-25,10736.33,10760.53,10556.24,10686.67,48101.117008,512647249.14932,733430,23566.330337,251168863.927117,"down",1.94
"999",2020-09-26,10686.57,10820.94,10644.68,10728.6,28420.836659,304511477.680855,502670,14314.531345,153391173.497994,"up",1.66
"1000",2020-09-27,10728.59,10799,10594.82,10774.25,30549.483253,327169249.454996,516004,15101.03977,161737536.908972,"up",1.93
